1022B115       1 1/2" OPEN LEG W/BAR CTL 115"
1022B116       1 1/2" OPEN LEG W/BAR CTL 116"
1022B117       1 1/2" OPEN LEG W/BAR CTL 117"
1022B118       1 1/2" OPEN LEG W/BAR CTL 118"
1022B119       1 1/2" OPEN LEG W/BAR CTL 119"
1022B120       1 1/2" OPEN LEG W/BAR CTL 120"
1022B43        1 1/2" OPEN LEG W/BAR CTL  43"
1022B44        1 1/2" OPEN LEG W/BAR CTL  44"
1022B45        1 1/2" OPEN LEG W/BAR CTL  45"
1022B46        1 1/2" OPEN LEG W/BAR CTL  46"
1022B47        1 1/2" OPEN LEG W/BAR CTL  47"
1022B48        1 1/2" OPEN LEG W/BAR CTL  48"
1022B49        1 1/2" OPEN LEG W/BAR CTL  49"
1022B50        1 1/2" OPEN LEG W/BAR CTL  50"
1022B51        1 1/2" OPEN LEG W/BAR CTL  51"
1022B52        1 1/2" OPEN LEG W/BAR CTL  52"
1022B53        1 1/2" OPEN LEG W/BAR CTL  53"
1022B54        1 1/2" OPEN LEG W/BAR CTL  54"
1022B55        1 1/2" OPEN LEG W/BAR CTL  55"
1022B56        1 1/2" OPEN LEG W/BAR CTL  56"
1022B57        1 1/2" OPEN LEG W/BAR CTL  57"
1022B58        1 1/2" OPEN LEG W/BAR CTL  58"
1022B59        1 1/2" OPEN LEG W/BAR CTL  59"
1022B60        1 1/2" OPEN LEG W/BAR CTL  60"
1022B61        1 1/2" OPEN LEG W/BAR CTL  61"
1022B62        1 1/2" OPEN LEG W/BAR CTL  62"
1022B63        1 1/2" OPEN LEG W/BAR CTL  63"
1022B64        1 1/2" OPEN LEG W/BAR CTL  64"
1022B65        1 1/2" OPEN LEG W/BAR CTL  65"
1022B66        1 1/2" OPEN LEG W/BAR CTL  66"
1022B67        1 1/2" OPEN LEG W/BAR CTL  67"
1022B68        1 1/2" OPEN LEG W/BAR CTL  68"
1022B69        1 1/2" OPEN LEG W/BAR CTL  69"
1022B70        1 1/2" OPEN LEG W/BAR CTL  70"
1022B71        1 1/2" OPEN LEG W/BAR CTL  71"
1022B72        1 1/2" OPEN LEG W/BAR CTL  72"
1022B73        1 1/2" OPEN LEG W/BAR CTL  73"
1022B74        1 1/2" OPEN LEG W/BAR CTL  74"
1022B75        1 1/2" OPEN LEG W/BAR CTL  75"
1022B76        1 1/2" OPEN LEG W/BAR CTL  76"
1022B77        1 1/2" OPEN LEG W/BAR CTL  77"
1022B78        1 1/2" OPEN LEG W/BAR CTL  78"
1022B79        1 1/2" OPEN LEG W/BAR CTL  79"
1022B80        1 1/2" OPEN LEG W/BAR CTL  80"
1022B81        1 1/2" OPEN LEG W/BAR CTL  81"
1022B82        1 1/2" OPEN LEG W/BAR CTL  82"
1022B83        1 1/2" OPEN LEG W/BAR CTL  83"
1022B84        1 1/2" OPEN LEG W/BAR CTL  84"
1022B85        1 1/2" OPEN LEG W/BAR CTL  85"
1022B86        1 1/2" OPEN LEG W/BAR CTL  86"
1022B87        1 1/2" OPEN LEG W/BAR CTL  87"
1022B88        1 1/2" OPEN LEG W/BAR CTL  88"
1022B89        1 1/2" OPEN LEG W/BAR CTL  89"
1022B90        1 1/2" OPEN LEG W/BAR CTL  90"
1022B91        1 1/2" OPEN LEG W/BAR CTL  91"
1022B92        1 1/2" OPEN LEG W/BAR CTL  92"
1022B93        1 1/2" OPEN LEG W/BAR CTL  93"
1022B94        1 1/2" OPEN LEG W/BAR CTL  94"
1022B95        1 1/2" OPEN LEG W/BAR CTL  95"
1022B96        1 1/2" OPEN LEG W/BAR CTL  96"
1022B97        1 1/2" OPEN LEG W/BAR CTL  97"
1022B98        1 1/2" OPEN LEG W/BAR CTL  98"
1022B99        1 1/2" OPEN LEG W/BAR CTL  99"
12220          20" 22GA STDG DRIVE 50 PCS/CTN
12222          22" 22GA STDG DRIVE 50 PCS/CTN
12224          24" 22GA STDG DRIVE 50 PCS/CTN
12226          26" 22GA STDG DRIVE 50 PCS/CTN
12228          28" 22GA STDG DRIVE 50 PCS/CTN
12230          30" 22GA STDG DRIVE 50 PCS/CTN
122321         1" STANDING DRIVE 22GA CTL 32"
122341         1" STANDING DRIVE 22GA CTL 34"
12236          36" 22GA STDG DRIVE 50 PCS/CTN
122361         1" STANDING DRIVE 22GA CTL 36"
122381         1" STANDING DRIVE 22GA CTL 38"
122401         1" STANDING DRIVE 22GA CTL 40"
12242          42" 22GA STDG DRIVE 50 PCS/CTN
122421         1" STANDING DRIVE 22GA CTL 42"
122441         1" STANDING DRIVE 22GA CTL 44"
12248          48" 22GA STDG DRIVE 50 PCS/CTN
122481         1" STANDING DRIVE 22GA CTL 48"
12254          54" 22GA STDG DRIVE 50 PCS/CTN
122541         1" STANDING DRIVE 22GA CTL 54"
12260          60" 22GA STDG DRIVE 50 PCS/CTN
122601         1" STANDING DRIVE 22GA CTL 60"
122616         1/2" STDG "S" 26GA 16" 100/CTN
122618         1/2" STDG "S" 26GA 18" 100/CTN
122620         1/2" STDG "S" 26GA 20" 100/CTN
122622         1/2" STDG "S" 26GA 22" 100/CTN
122624         1/2" STDG "S" 26GA 24" 100/CTN
122625         1/2" STDG "S" 26GA 25" 100/CTN
122626         1/2" STDG "S" 26GA 26" 100/CTN
12420          20" 24GA STDG DRIVE 50 PCS/CTN
124201         1" STANDING DRIVE 24GA CTL 20"
12422          22" 24GA STDG DRIVE 50 PCS/CTN
124221         1" STANDING DRIVE 24GA CTL 22"
12424          24" 24GA STDG DRIVE 50 PCS/CTN
124241         1" STANDING DRIVE 24GA CTL 24"
12426          26" 24GA STDG DRIVE 50 PCS/CTN
124261         1" STANDING DRIVE 24GA CTL 26"
12428          28" 24GA STDG DRIVE 50 PCS/CTN
124281         1" STANDING DRIVE 24GA CTL 28"
12430          30" 24GA STDG DRIVE 50 PCS/CTN
124301         1" STANDING DRIVE 24GA CTL 30"
12436          36" 24GA STDG DRIVE 50 PCS/CTN
124361         1" STANDING DRIVE 24GA CTL 36"
12442          42" 24GA STDG DRIVE 50 PCS/CTN
12448          48" 24GA STDG DRIVE 50 PCS/CTN
12454          54" 24GA STDG DRIVE 50 PCS/CTN
12460          60" 24GA STDG DRIVE 50 PCS/CTN
16BI           16GA BLACK IRON MATERIAL      
16FD           16GA MATERIAL/FIRE DAMP SLEEVE
16SSF          16GA STAINLESS STL FOR FITTING
16WD           16GA WELDED MATERIAL GALV     
18BI           18GA BLACK IRON MATERIAL      
18BIF          18GA BLACK IRON FOR FITTINGS  
18FD           18GA MATERIAL/FIRE DAMP SLEEVE
18MD           18GA MATERIAL FOR DAMPERS GALV
18MF           18GA S&D FITTINGS TACK ASSEMB.
18MFA          18GA S&D FITTINGS FULL ASSEMB.
18MFKD         18GA S&D FITTINGS KNOCKED DOWN
18SSF          18GA STAINLESS STL FOR FITTING
18TMF          18GA TDC FITTINGS TACK ASSEMB.
18TMFA         18GA TDC FITTINGS FULL ASSEMB.
18TMFKD        18GA TDC FITTINGS KNOCKED DOWN
18WD           18GA WELDED MATERIAL GALV     
20BIF          20GA BLACK IRON FOR FITTINGS  
20MF           20GA S&D FITTINGS TACK ASSEMB.
20MFA          20GA S&D FITTINGS FULL ASSEMB.
20MFKD         20GA S&D FITTINGS KNOCKED DOWN
20TMF          20GA TDC FITTINGS TACK ASSEMB.
20TMFA         20GA TDC FITTINGS FULL ASSEMB.
20TMFKD        20GA TDC FITTINGS KNOCKED DOWN
20WD           20GA WELDED MATERIAL GALV     
226CTL         2" VANE CUT FOR FITTINGS      
22MF           22GA S&D FITTINGS TACK ASSEMB.
22MFA          22GA S&D FITTINGS FULL ASSEMB.
22MFKD         22GA S&D FITTINGS KNOCKED DOWN
22TMF          22GA TDC FITTINGS TACK ASSEMB.
22TMFA         22GA TDC FITTINGS FULL ASSEMB.
22TMFKD        22GA TDC FITTINGS KNOCKED DOWN
24MF           24GA S&D FITTINGS TACK ASSEMB.
24MFA          24GA S&D FITTINGS FULL ASSEMB.
24MFKD         24GA S&D FITTINGS KNOCKED DOWN
24TMF          24GA TDC FITTINGS TACK ASSEMB.
24TMFA         24GA TDC FITTINGS FULL ASSEMB.
24TMFKD        24GA TDC FITTINGS KNOCKED DOWN
26MF           26GA S&D FITTINGS TACK ASSEMB.
26MFA          26GA S&D FITTINGS FULL ASSEMB.
26MFKD         26GA S&D FITTINGS KNOCKED DOWN
26TMF          26GA TDC FITTINGS TACK ASSEMB.
26TMFA         26GA TDC FITTINGS FULL ASSEMB.
26TMFKD        26GA TDC FITTINGS KNOCKED DOWN
4000           4" SINGLEWALL VANE 22GA    10'
4000CTL        SINGLE WALL VANE CTL/FITTINGS 
4008           4" SINGLEWALL VANE CTL  7 7/8"
4009           4" SINGLEWALL VANE CTL  8 7/8"
4010           4" SINGLEWALL VANE CTL  9 7/8"
4011           4" SINGLEWALL VANE CTL 10 7/8"
4012           4" SINGLEWALL VANE CTL 11 7/8"
4013           4" SINGLEWALL VANE CTL 12 7/8"
4014           4" SINGLEWALL VANE CTL 13 7/8"
4015           4" SINGLEWALL VANE CTL 14 7/8"
4016           4" SINGLEWALL VANE CTL 15 7/8"
4018           4" SINGLEWALL VANE CTL 17 7/8"
4020           4" SINGLEWALL VANE CTL 19 7/8"
4022           4" SINGLEWALL VANE CTL 21 7/8"
4024           4" SINGLEWALL VANE CTL 23 7/8"
4026           4" SINGLEWALL VANE CTL 25 7/8"
4028           4" SINGLEWALL VANE CTL 27 7/8"
4030           4" SINGLEWALL VANE CTL 29 7/8"
4032           4" SINGLEWALL VANE CTL 31 7/8"
4034           4" SINGLEWALL VANE CTL 33 7/8"
4036           4" SINGLEWALL VANE CTL 35 7/8"
4108           4" SINGLEWALL VANE CTL  7 1/2"
4109           4" SINGLEWALL VANE CTL  8 1/2"
4110           4" SINGLEWALL VANE CTL  9 1/2"
4111           4" SINGLEWALL VANE CTL 10 1/2"
4112           4" SINGLEWALL VANE CTL 11 1/2"
4113           4" SINGLEWALL VANE CTL 12 1/2"
4114           4" SINGLEWALL VANE CTL 13 1/2"
4115           4" SINGLEWALL VANE CTL 14 1/2"
4116           4" SINGLEWALL VANE CTL 15 1/2"
4118           4" SINGLEWALL VANE CTL 17 1/2"
4120           4" SINGLEWALL VANE CTL 19 1/2"
4122           4" SINGLEWALL VANE CTL 21 1/2"
4124           4" SINGLEWALL VANE CTL 23 1/2"
4126           4" SINGLEWALL VANE CTL 25 1/2"
4128           4" SINGLEWALL VANE CTL 27 1/2"
4130           4" SINGLEWALL VANE CTL 29 1/2"
4132           4" SINGLEWALL VANE CTL 31 1/2"
4134           4" SINGLEWALL VANE CTL 33 1/2"
4136           4" SINGLEWALL VANE CTL 35 1/2"
424CTL         4" VANE CUT FOR FITTINGS      
5000           4" E-Z RAIL II SINGLEWALL  10'
5000CTL        E Z RAIL II FOR FITTINGS      
522CTL         4" RAIL CUT FOR FITTINGS      
5CD            1/2" REINFORCING CONDUIT 10'  
604241         1" FLAT DRIVE 24GA CTL 4" GALV
60426          04" 26GA FLAT DRIVE 150 PC/CTN
605241         1" FLAT DRIVE 24GA CTL 5" GALV
60624          06" 24GA FLAT DRIVE 150 PC/CTN
606241         1" FLAT DRIVE 24GA CTL 6" GALV
60626          06" 26GA FLAT DRIVE 150 PC/CTN
60724          07" 24GA FLAT DRIVE 150 PC/CTN
607241         1" FLAT DRIVE 24GA CTL 7" GALV
60726          07" 26GA FLAT DRIVE 150 PC/CTN
60822          08" 22GA FLAT DRIVE 150 PC/CTN
60824          08" 24GA FLAT DRIVE 150 PC/CTN
608241         1" FLAT DRIVE 24GA CTL 8" GALV
60826          08" 26GA FLAT DRIVE 150 PC/CTN
60828          08" 28GA FLAT DRIVE 150 PC/CTN
609241         1" FLAT DRIVE 24GA CTL 9" GALV
61022          10" 22GA FLAT DRIVE 150 PC/CTN
61024          10" 24GA FLAT DRIVE 150 PC/CTN
610241         1" FLT DRIVE 24GA CTL 10" GALV
61026          10" 26GA FLAT DRIVE 150 PC/CTN
61028          10" 28GA FLAT DRIVE 150 PC/CTN
611241         1" FLT DRIVE 24GA CTL 11" GALV
61222          12" 22GA FLAT DRIVE 150 PC/CTN
61224          12" 24GA FLAT DRIVE 150 PC/CTN
612241         1" FLT DRIVE 24GA CTL 12" GALV
61226          12" 26GA FLAT DRIVE 150 PC/CTN
61228          12" 28GA FLAT DRIVE 150 PC/CTN
613241         1" FLT DRIVE 24GA CTL 13" GALV
61422          14" 22GA FLAT DRIVE 150 PC/CTN
61424          14" 24GA FLAT DRIVE 150 PC/CTN
614241         1" FLT DRIVE 24GA CTL 14" GALV
61426          14" 26GA FLAT DRIVE 150 PC/CTN
61428          14" 28GA FLAT DRIVE 150 PC/CTN
615241         1" FLT DRIVE 24GA CTL 15" GALV
61622          16" 22GA FLAT DRIVE 150 PC/CTN
61624          16" 24GA FLAT DRIVE 150 PC/CTN
616241         1" FLT DRIVE 24GA CTL 16" GALV
61626          16" 26GA FLAT DRIVE 150 PC/CTN
61628          16" 28GA FLAT DRIVE 150 PC/CTN
617241         1" FLT DRIVE 24GA CTL 17" GALV
61822          18" 22GA FLAT DRIVE 150 PC/CTN
61824          18" 24GA FLAT DRIVE 150 PC/CTN
618241         1" FLT DRIVE 24GA CTL 18" GALV
61826          18" 26GA FLAT DRIVE 150 PC/CTN
61828          18" 28GA FLAT DRIVE 150 PC/CTN
619241         1" FLT DRIVE 24GA CTL 19" GALV
62024          20" 24GA FLAT DRIVE 150 PC/CTN
620241         1" FLT DRIVE 24GA CTL 20" GALV
62026          20" 26GA FLAT DRIVE 150 PC/CTN
62224          22" 24GA FLAT DRIVE 150 PC/CTN
62422          24" 22GA FLAT DRIVE 150 PC/CTN
62424          24" 24GA FLAT DRIVE 150 PC/CTN
624241         1" FLT DRIVE 24GA CTL 24" GALV
62426          24" 26GA FLAT DRIVE 150 PC/CTN
62428          24" 28GA FLAT DRIVE 150 PC/CTN
62626          26"-26GA FLAT DRIVE 100 PC/CTN
63424          34"-24GA FLAT DRIVE 100 PC/CTN
6AL34          34".032 FLAT DRIVE 150 PC ALUM
70626          06" 26GA FLAT "S"  100 PCS/CTN
70824          08" 24GA FLAT "S"  100 PCS/CTN
70826          08" 26GA FLAT "S"  100 PCS/CTN
70828          08" 28GA FLAT "S"  100 PCS/CTN
70928          09" 28GA FLAT "S"  100 PCS/CTN
71024          10" 24GA FLAT "S"  100 PCS/CTN
71026          10" 26GA FLAT "S"  100 PCS/CTN
71028          10" 28GA FLAT "S"  100 PCS/CTN
71224          12" 24GA FLAT "S"  100 PCS/CTN
71226          12" 26GA FLAT "S"  100 PCS/CTN
71228          12" 28GA FLAT "S"  100 PCS/CTN
71424          14" 24GA FLAT "S"  100 PCS/CTN
71426          14" 26GA FLAT "S"  100 PCS/CTN
71428          14" 28GA FLAT "S"  100 PCS/CTN
71528          15" 28GA FLAT "S"  100 PCS/CTN
71624          16" 24GA FLAT "S"  100 PCS/CTN
71626          16" 26GA FLAT "S"  100 PCS/CTN
71628          16" 28GA FLAT "S"  100 PCS/CTN
71824          18" 24GA FLAT "S"  100 PCS/CTN
71826          18" 26GA FLAT "S"  100 PCS/CTN
71828          18" 28GA FLAT "S"  100 PCS/CTN
72024          20" 24GA FLAT "S"  100 PCS/CTN
72026          20" 26GA FLAT "S"  100 PCS/CTN
72028          20" 28GA FLAT "S"  100 PCS/CTN
72224          22" 24GA FLAT "S"  100 PCS/CTN
72226          22" 26GA FLAT "S"  100 PCS/CTN
72228          22" 28GA FLAT "S"  100 PCS/CTN
72404          1" FLAT "S" CONN 24GA CTL   4"
72405          1" FLAT "S" CONN 24GA CTL   5"
72406          1" FLAT "S" CONN 24GA CTL   6"
72407          1" FLAT "S" CONN 24GA CTL   7"
72408          1" FLAT "S" CONN 24GA CTL   8"
72409          1" FLAT "S" CONN 24GA CTL   9"
72410          1" FLAT "S" CONN 24GA CTL  10"
72411          1" FLAT "S" CONN 24GA CTL  11"
72412          1" FLAT "S" CONN 24GA CTL  12"
72413          1" FLAT "S" CONN 24GA CTL  13"
72414          1" FLAT "S" CONN 24GA CTL  14"
72415          1" FLAT "S" CONN 24GA CTL  15"
72416          1" FLAT "S" CONN 24GA CTL  16"
72417          1" FLAT "S" CONN 24GA CTL  17"
72418          1" FLAT "S" CONN 24GA CTL  18"
72419          1" FLAT "S" CONN 24GA CTL  19"
72424          24" 24GA FLAT "S"  100 PCS/CTN
72426          24" 26GA FLAT "S"  100 PCS/CTN
72428          24" 28GA FLAT "S"  100 PCS/CTN
72624          26" 24GA FLAT "S"  100 PCS/CTN
72626          26" 26GA FLAT "S"  100 PCS/CTN
72628          26" 28GA FLAT "S"  100 PCS/CTN
82231          1" STDG "S" CONN 22GA CTL  31"
82232          1" STDG "S" CONN 22GA CTL  32"
82233          1" STDG "S" CONN 22GA CTL  33"
82234          1" STDG "S" CONN 22GA CTL  34"
82235          1" STDG "S" CONN 22GA CTL  35"
82236          1" STDG "S" CONN 22GA CTL  36"
82237          1" STDG "S" CONN 22GA CTL  37"
82238          1" STDG "S" CONN 22GA CTL  38"
82239          1" STDG "S" CONN 22GA CTL  39"
82240          1" STDG "S" CONN 22GA CTL  40"
82241          1" STDG "S" CONN 22GA CTL  41"
82242          1" STDG "S" CONN 22GA CTL  42"
82414          1" STDG "S" CONN 24GA CTL  14"
82415          1" STDG "S" CONN 24GA CTL  15"
82416          1" STDG "S" CONN 24GA CTL  16"
82417          1" STDG "S" CONN 24GA CTL  17"
82418          1" STDG "S" CONN 24GA CTL  18"
82419          1" STDG "S" CONN 24GA CTL  19"
82420          1" STDG "S" CONN 24GA CTL  20"
82421          1" STDG "S" CONN 24GA CTL  21"
82422          1" STDG "S" CONN 24GA CTL  22"
82423          1" STDG "S" CONN 24GA CTL  23"
82424          1" STDG "S" CONN 24GA CTL  24"
82425          1" STDG "S" CONN 24GA CTL  25"
82426          1" STDG "S" CONN 24GA CTL  26"
82427          1" STDG "S" CONN 24GA CTL  27"
82428          1" STDG "S" CONN 24GA CTL  28"
82429          1" STDG "S" CONN 24GA CTL  29"
82430          1" STDG "S" CONN 24GA CTL  30"
???            MISCELLANEOUS ITEM            
A.             MISC. DEGREE ANGLE (NON-90)   
A034524        3" 45 24GA ANGLE LE/SE GALV   
A034524S       3" 45 24GA ANGLE W/SP END GALV
A034526        3" 45 26GA ANGLE LE/SE GALV   
A034526S       3" 45 26GA ANGLE W/SP END GALV
A044524        4" 45 24GA ANGLE LE/SE GALV   
A044524S       4" 45 24GA ANGLE W/SP END GALV
A044526        4" 45 26GA ANGLE LE/SE GALV   
A044526S       4" 45 26GA ANGLE W/SP END GALV
A054522        5" 45 22GA ANGLE LE/SE GALV   
A054522S       5" 45 22GA ANGLE W/SP END GALV
A054524        5" 45 24GA ANGLE LE/SE GALV   
A054524S       5" 45 24GA ANGLE W/SP END GALV
A054526        5" 45 26GA ANGLE LE/SE GALV   
A054526S       5" 45 26GA ANGLE W/SP END GALV
A064522        6" 45 22GA ANGLE LE/SE GALV   
A064522S       6" 45 22GA ANGLE W/SP END GALV
A064524        6" 45 24GA ANGLE LE/SE GALV   
A064524S       6" 45 24GA ANGLE W/SP END GALV
A064526        6" 45 26GA ANGLE LE/SE GALV   
A064526S       6" 45 26GA ANGLE W/SP END GALV
A074522        7" 45 22GA ANGLE LE/SE GALV   
A074522S       7" 45 22GA ANGLE W/SP END GALV
A074524        7" 45 24GA ANGLE LE/SE GALV   
A074524S       7" 45 24GA ANGLE W/SP END GALV
A074526        7" 45 26GA ANGLE LE/SE GALV   
A074526S       7" 45 26GA ANGLE W/SP END GALV
A084522        8" 45 22GA ANGLE LE/SE GALV   
A084522S       8" 45 22GA ANGLE W/SP END GALV
A084524        8" 45 24GA ANGLE LE/SE GALV   
A084524S       8" 45 24GA ANGLE W/SP END GALV
A084526        8" 45 26GA ANGLE LE/SE GALV   
A084526S       8" 45 26GA ANGLE W/SP END GALV
A094522        9" 45 22GA ANGLE LE/SE GALV   
A094522S       9" 45 22GA ANGLE W/SP END GALV
A094524        9" 45 24GA ANGLE LE/SE GALV   
A094524S       9" 45 24GA ANGLE W/SP END GALV
A094526        9" 45 26GA ANGLE LE/SE GALV   
A094526S       9" 45 26GA ANGLE W/SP END GALV
A104522        10" 45 22GA ANGLE LE/SE GALV  
A104522S       10" 45 22GA ANGLE W/SP GALV   
A104524        10" 45 24GA ANGLE LE/SE GALV  
A104524S       10" 45 24GA ANGLE W/SP GALV   
A104526        10" 45 26GA ANGLE LE/SE GALV  
A104526S       10" 45 26GA ANGLE W/SP GALV   
A114522        11" 45 22GA ANGLE LE/SE GALV  
A114522S       11" 45 22GA ANGLE W/SP GALV   
A114524        11" 45 24GA ANGLE LE/SE GALV  
A114524S       11" 45 24GA ANGLE W/SP GALV   
A114526        11" 45 26GA ANGLE LE/SE GALV  
A114526S       11" 45 26GA ANGLE W/SP GALV   
A124522        12" 45 22GA ANGLE LE/SE GALV  
A124522S       12" 45 22GA ANGLE W/SP GALV   
A124524        12" 45 24GA ANGLE LE/SE GALV  
A124524S       12" 45 24GA ANGLE W/SP GALV   
A124526        12" 45 26GA ANGLE LE/SE GALV  
A124526S       12" 45 26GA ANGLE W/SP GALV   
A134524        13" 45 24GA ANGLE LE/SE GALV  
A134524S       13" 45 24GA ANGLE W/SP GALV   
A144522        14" 45 22GA ANGLE LE/SE GALV  
A144522S       14" 45 22GA ANGLE W/SP GALV   
A144524        14" 45 24GA ANGLE LE/SE GALV  
A144524S       14" 45 24GA ANGLE W/SP GALV   
A154522        15" 45 22GA ANGLE LE/SE GALV  
A154524        15" 45 24GA ANGLE LE/SE GALV  
A154524S       15" 45 24GA ANGLE W/SP GALV   
A164522        16" 45 22GA ANGLE LE/SE GALV  
A164522S       16" 45 22GA ANGLE W/SP GALV   
A164524        16" 45 24GA ANGLE LE/SE GALV  
A164524S       16" 45 24GA ANGLE W/SP GALV   
A174522        17" 45 22GA ANGLE LE/SE GALV  
A174524        17" 45 24GA ANGLE LE/SE GALV  
A174524S       17" 45 24GA ANGLE W/SP GALV   
A184522        18" 45 22GA ANGLE LE/SE GALV  
A184522S       18" 45 22GA ANGLE W/SP GALV   
A184524        18" 45 24GA ANGLE LE/SE GALV  
A184524S       18" 45 24GA ANGLE W/SP GALV   
A194522        19" 45 22GA ANGLE LE/SE GALV  
A194524        19" 45 24GA ANGLE LE/SE GALV  
A204522        20" 45 22GA ANGLE LE/SE GALV  
